"Plot","TreeID","Species","Sector","Year","Status","DBH","Height","Comments","Conk","BlindConk","Scar","Fork.Crook","Frost.Crack","Mistletoe","R.Branch","DBT","Crown.Class","L.Crown"
"6","101","Bl","3","2019","Live",16.4,14.7,,,,,,,,,,3,7
"6","105","Bl","3","1992","Live",23,,,,,,,,,,,2,7
"6","105","Bl","3","1994","Live",23.5,,,,,,,,,,,2,7
"6","105","Bl","3","1997","Live",24.7,,,,,,,,,,,2,7
"6","105","Bl","3","2009","Live",27.7,,"Live",,,,,,,,,2,7
"6","105","Bl","3","2019","Dead",27.7,,"down/windthrown pre-2019",,,,,,,,,2,7
"6","107","Bl","3","1992","Live",8.5,,,,,,,,,,,4,4
"6","107","Bl","3","1994","Live",8.9,,,,,,,,,,,4,4
"6","107","Bl","3","1997","Live",9.2,,,,,,,,,,,4,4
"6","107","Bl","3","2009","Live",10,,"Live",,,,,,,,,4,4
"6","107","Bl","3","2019","Live",11,7.3,,,,,,,,,,4,4
"6","111","Bl","3","1992","Live",14.8,,,,,1,2,,,,,3,2
"6","111","Bl","3","1994","Live",14.8,,,,,1,2,,,,,3,2
"6","111","Bl","3","1997","Live",14.8,,"Dbh 1.0m",,,1,2,,,,,3,2
"6","111","Bl","3","2009","Dead",14.8,,"Standing dead",,,1,2,,,,,3,2
"6","113","Bl","3","1992","Live",20.8,,,,,,,,,,,2,7
"6","113","Bl","3","1994","Live",22.3,,"On growths knotts",,,,,,,,,2,7
"6","113","Bl","3","1997","Live",22.4,,,,,,,,,,,2,7
"6","113","Bl","3","2009","Dead",22.4,,"Standing dead",,,,,,,,,2,7
"6","117","Bl","4","1992","Live",10.6,,"natural",,,,,,,,,3,7
"6","117","Bl","4","1994","Live",11,,,,,,,,,,,3,7
"6","117","Bl","4","1997","Live",11.5,,,,,,,,,,,3,7
"6","117","Bl","4","2009","Live",12.7,,"Live",,,,,,,,,3,7
"6","117","Bl","4","2019","Live",14.8,16.5,,,,,,,,,,3,7
"6","118","Bl","4","2019","Live",8.4,6.9,,,,,,,,,,4,3
"6","120","Bl","4","1992","Live",26.1,,,,,,,,,,,2,5
"6","120","Bl","4","1994","Live",26.2,,"DBH smaller (double checked)",,,,,,,,,2,5
"6","120","Bl","4","1997","Live",26.4,,"Dbh 1.0m",,,,,,,,,2,5
"6","120","Bl","4","2009","Live",28.5,,"Live",,,,,,,,,2,5
"6","120","Bl","4","2019","Live",30.2,22.2,,,,,,,,,,2,5
"6","121","Bl","4","2019","Live",7.9,,,,,,,,,,,4,3
"6","123","Sx","4","1997","Live",7.5,7.2,"Red leader",,,,,,,,,4,9
"6","123","Sx","4","2009","Live",8.7,,"Live with good leader",,,,,,,,,4,9
"6","123","Sx","4","2019","Live",9.5,,,,,,,,,,,4,9
"6","124","Bl","4","1992","Live",29.6,,,,,,,1,,,,2,6
"6","124","Bl","4","1994","Live",30.2,,,,,,,1,,,,2,6
"6","124","Bl","4","1997","Live",30.9,,,,,,,1,,,,2,6
"6","124","Bl","4","2009","Live",33.8,,"Live",,,,,1,,,,2,6
"6","124","Bl","4","2019","Live",36,25.8,,,,,,1,,,,2,6
"6","127","Bl","4","1992","Live",12.7,4.1,,,,,,,,,,3,6
"6","127","Bl","4","1994","Live",13,10.3,,,,,,,,,,3,6
"6","127","Bl","4","1997","Live",13.6,11.1,,,,,,,,,,3,6
"6","127","Bl","4","2009","Live",15.7,,"Stem snapped at 7m / still alive / winter 08/09 damage",,,,,,,,,3,6
"6","127","Bl","4","2019","Dead",15.7,,"dead standing",,,,,,,,,3,6
"6","128","Bl","4","1992","Live",9.8,,,,,,2,,,,,3,6
"6","128","Bl","4","1994","Live",10.1,,,,,,2,,,,,3,6
"6","128","Bl","4","1997","Live",10.6,,,,,,2,,,,,3,6
"6","128","Bl","4","2009","Live",11.4,,"Live",,,,2,,,,,3,6
"6","128","Bl","4","2019","Live",12.3,,,,,,2,,,,,3,6
"6","130","Bl","4","1992","Live",9.2,,,,,,,1,,,,4,6
"6","130","Bl","4","1994","Live",9.5,,,,,,,1,,,,4,6
"6","130","Bl","4","1997","Live",10,,,,,,,1,,,,4,6
"6","130","Bl","4","2009","Live",12,,"Live",,,,,1,,,,4,6
"6","130","Bl","4","2019","Live",13.6,,,,,,,1,,,,4,6
"6","131","Bl","4","1992","Live",10.9,,,,,,,,,,,3,6
"6","131","Bl","4","1994","Live",11.4,,"Below Nail",,,,,,,,,3,6
"6","131","Bl","4","1997","Live",11.9,,,,,,,,,,,3,6
"6","131","Bl","4","2009","Live",14.5,,"Live",,,,,,,,,3,6
"6","131","Bl","4","2019","Live",16,15.8,,,,,,,,,,3,6
"6","133","Bl","4","1992","Live",8.4,,"snowpress",,,,,,,,,4,5
"6","133","Bl","4","1994","Live",8.6,,,,,,,,,,,4,5
"6","133","Bl","4","1997","Live",8.7,,"Dbh at .9 m",,,,,,,,,4,5
"6","133","Bl","4","2009","Live",9.1,,"Live",,,,,,,,,4,5
"6","133","Bl","4","2019","Live",9.5,,,,,,,,,,,4,5
"6","134","Sx","4","1992","Live",38.5,28.9,,,,,,,,,,2,6
"6","134","Sx","4","1994","Live",39.2,29.4,,,,,,,,,,2,6
"6","134","Sx","4","1997","Live",40,29.4,"Dbh at 0.8m",,,,,,,,,2,6
"6","134","Sx","4","2009","Live",42.6,,"Live",,,,,,,,,2,6
"6","134","Sx","4","2019","Live",44.6,29.4,,,,,,,,,,2,6
"6","135","Bl","4","1992","Live",11.6,,,,,,,,,,,3,5
"6","135","Bl","4","1994","Live",11.8,,,,,,,,,,,3,5
"6","135","Bl","4","1997","Live",12.1,,,,,,,,,,,3,5
"6","135","Bl","4","2009","Live",13.4,,"Live",,,,,,,,,3,5
"6","135","Bl","4","2019","Live",14.8,,,,,,,,,,,3,5
"6","206","Bl","1","1992","Live",9.7,,,,,,1,,,,,4,6
"6","206","Bl","1","1994","Live",9.7,,,,,,1,,,,,4,6
"6","206","Bl","1","1997","Live",9.9,,"sweep at base",,,,1,,,,,4,6
"6","206","Bl","1","2009","Dead",9.9,,"Standing dead",,,,1,,,,,4,6
"6","208","Bl","1","1992","Live",8.3,,,,,,,,,,,4,6
"6","208","Bl","1","1994","Live",8.6,,,,,,,,,,,4,6
"6","208","Bl","1","1997","Live",8.9,,,,,,,,,,,4,6
"6","208","Bl","1","2009","Live",9.7,,"Live",,,,,,,,,4,6
"6","208","Bl","1","2019","Dead",9.7,,"dead stand 2019",,,,,,,,,4,6
"6","209","Bl","1","1992","Live",8,,,,,,,,,,,4,4
"6","209","Bl","1","1994","Live",8,,"DBH smaller (Double checked)",,,,,,,,,4,4
"6","209","Bl","1","1997","Live",8,,,,,,,,,,,4,4
"6","209","Bl","1","2009","Dead",8,,"Standing dead",,,,,,,,,4,4
"6","210","Bl","1","1992","Live",9,,"spike1",,,,,,,,,4,4
"6","210","Bl","1","1994","Live",9.3,,"Spike",,,,,,,,,4,4
"6","210","Bl","1","1997","Live",9.7,,,,,,,,,,,4,4
"6","210","Bl","1","2009","Live",11.6,,"Live",,,,,,,,,4,4
"6","210","Bl","1","2019","Dead",11.6,,"dead standing 2019",,,,,,,,,4,4
"6","211","Bl","1","1992","Live",9.3,,,,,,2,,,,,4,4
"6","211","Bl","1","1994","Live",9.4,,,,,,2,,,,,4,4
"6","211","Bl","1","1997","Live",9.5,,,,,,2,,,,,4,4
"6","211","Bl","1","2009","Dead",9.5,,"Dead",,,,2,,,,,4,4
"6","212","Bl","1","1992","Live",12.2,,,,,,,,,,,3,6
"6","212","Bl","1","1994","Live",12.4,,"LAB",,,,,,,,,3,6
"6","212","Bl","1","1997","Live",12.8,,,,,,,,,,,3,6
"6","212","Bl","1","2009","Live",13.7,,"Live",,,,,,,,,3,6
"6","212","Bl","1","2019","Live",14.2,,,,,,,,,,,3,6
"6","214","Bl","1","1992","Live",8.6,6.2,,,,2,,,,,,4,6
"6","214","Bl","1","1994","Live",9,6.7,,,,2,,,,,,4,6
"6","214","Bl","1","1997","Live",9.4,7,,,,2,,,,,,4,6
"6","214","Bl","1","2009","Live",10.4,,"Live",,,2,,,,,,4,6
"6","214","Bl","1","2019","Live",10.9,,"ratty, live but low vigor",,,2,,,,,,4,6
"6","215","Bl","2","2009","Live",8.7,,"Live",,,,,,,,,4,6
"6","215","Bl","2","2019","Live",9.4,,,,,,,,,,,4,6
"6","216","Bl","2","1992","Live",29.8,,,,,,,,,,,2,7
"6","216","Bl","2","1994","Live",29.8,,,,,,,,,,,2,7
"6","216","Bl","2","1997","Live",30.1,,,,,,,,,,,2,7
"6","216","Bl","2","2009","Live",30.8,,"Live",,,,,,,,,2,7
"6","216","Bl","2","2019","Dead",30.8,,"dead standing 2019",,,,,,,,,2,7
"6","217","Bl","2","1992","Live",10.3,,,,,,,,,,,3,7
"6","217","Bl","2","1994","Live",10.7,,,,,,,,,,,3,7
"6","217","Bl","2","1997","Live",11,,,,,,,,,,,3,7
"6","217","Bl","2","2009","Live",12,,"Live",,,,,,,,,3,7
"6","217","Bl","2","2019","Live",12.4,,,,,,,,,,,3,7
"6","219","Bl","2","1992","Live",7.9,7.8,,,,,,,,,,4,6
"6","219","Bl","2","1994","Live",8.1,8.4,,,,,,,,,,4,6
"6","219","Bl","2","1997","Live",8.3,8.6,,,,,,,,,,4,6
"6","219","Bl","2","2009","Live",9.2,,"Live",,,,,,,,,4,6
"6","219","Bl","2","2019","Dead",9.2,,"dead/down 2019",,,,,,,,,4,6
"6","226","Bl","2","2009","Live",7.5,,"Live",,,,3,,,,,4,4
"6","226","Bl","2","2019","Live",8.4,8.7,,,,,3,,,,,4,4
"6","228","Bl","2","1992","Live",10.6,,,,,,,,,,,3,4
"6","228","Bl","2","1994","Live",10.7,,,,,,,,,,,3,4
"6","228","Bl","2","1997","Live",11,,,,,,,,,,,3,4
"6","228","Bl","2","2009","Live",11.7,,"Live",,,,,,,,,3,4
"6","228","Bl","2","2019","Live",12.5,,,,,,,,,,,3,4
"6","229","Bl","2","1992","Live",17.3,,,,,,,,,,,2,6
"6","229","Bl","2","1994","Live",17.9,,,,,,,,,,,2,6
"6","229","Bl","2","1997","Live",18.6,,,,,,,,,,,2,6
"6","229","Bl","2","2009","Live",20.1,,"Live",,,,,,,,,2,6
"6","229","Bl","2","2019","Live",21,18.3,,,,,,,,,,2,6
"6","231","Bl","2","2019","Live",7.5,,,,,,,,,,,4,4
"6","232","Bl","2","1992","Live",17.9,,,,,2,2,,,,,2,4
"6","232","Bl","2","1994","Live",18,,,,,2,2,,,,,2,4
"6","232","Bl","2","1997","Live",18.4,,,,,2,2,,,,,2,4
"6","232","Bl","2","2009","Live",19,,"Live",,,2,2,,,,,2,4
"6","232","Bl","2","2019","Live",19.7,,"OK, fork in 2",,,2,2,,,,,2,4
"6","234","Bl","2","1992","Live",14.8,,,,,,,,,,,3,4
"6","234","Bl","2","1994","Live",15.2,,,,,,,,,,,3,4
"6","234","Bl","2","1997","Live",15.8,,,,,,,,,,,3,4
"6","234","Bl","2","2009","Live",17.1,,"Live",,,,,,,,,3,4
"6","234","Bl","2","2019","Dead",17.1,,"dead standing, broken top",,,,,,,,,3,4
"6","314","Sx","1","1992","Live",51.2,28.4,,,,,,,,,,1,7
"6","314","Sx","1","1994","Live",52.4,28.1,,,,,,,,,,1,7
"6","314","Sx","1","1997","Live",54.4,28.6,,,,,,,,,,1,7
"6","314","Sx","1","2009","Live",59.7,,"Live",,,,,,,,,1,7
"6","314","Sx","1","2019","Live",64.8,30.9,,,,,,,,,,1,7
"6","315","Bl","1","1992","Live",18.8,,,,,,,,,,,2,5
"6","315","Bl","1","1994","Live",19.4,,,,,,,,,,,2,5
"6","315","Bl","1","1997","Live",20,,,,,,,,,,,2,5
"6","315","Bl","1","2009","Live",22.1,,"Live",,,,,,,,,2,5
"6","315","Bl","1","2019","Live",23.7,16.7,,,,,,,,,,2,5
"6","316","Bl","1","1992","Live",18,,,,,,,,,,,2,6
"6","316","Bl","1","1994","Live",19.2,,,,,,,,,,,2,6
"6","316","Bl","1","1997","Live",20.7,,,,,,,,,,,2,6
"6","316","Bl","1","2009","Live",24.4,,"Live",,,,,,,,,2,6
"6","316","Bl","1","2019","Live",27.5,21.4,,,,,,,,,,2,6
"6","317","Bl","1","1992","Live",10.9,,"spike1",,,,,,,,,3,8
"6","317","Bl","1","1994","Live",11.3,,"Spike",,,,,,,,,3,8
"6","317","Bl","1","1997","Live",11.5,,"Dbh 1.1m",,,,,,,,,3,8
"6","317","Bl","1","2009","Live",14,,"Live",,,,,,,,,3,8
"6","317","Bl","1","2019","Live",15,,,,,,,,,,,3,8
"6","318","Bl","1","1992","Live",22.7,,,,,,,,,,,2,5
"6","318","Bl","1","1994","Live",23.4,,,,,,,,,,,2,5
"6","318","Bl","1","1997","Live",24.4,,,,,,,,,,,2,5
"6","318","Bl","1","2009","Live",27.6,,"Live",,,,,,,,,2,5
"6","318","Bl","1","2019","Live",29,18.2,,,,,,,,,,2,5
"6","319","Bl","1","1992","Live",21.3,,,,,,,,,,,2,7
"6","319","Bl","1","1994","Live",21.8,,,,,,,,,,,2,7
"6","319","Bl","1","1997","Live",22.8,,,,,,,,,,,2,7
"6","319","Bl","1","2009","Live",27,,"Live",,,,,,,,,2,7
"6","319","Bl","1","2019","Live",28.6,21.9,,,,,,,,,,2,7
"6","320","Bl","1","1992","Live",20,,,,,,,,,,,2,6
"6","320","Bl","1","1994","Live",21.4,,,,,,,,,,,2,6
"6","320","Bl","1","1997","Live",22,,,,,,,,,,,2,6
"6","320","Bl","1","2009","Live",25.2,,"Live",,,,,,,,,2,6
"6","320","Bl","1","2019","Live",28.1,21.8,,,,,,,,,,2,6
"6","321","Bl","1","1992","Live",13.8,,,,,,,,,,,3,6
"6","321","Bl","1","1994","Live",14.7,,,,,,,,,,,3,6
"6","321","Bl","1","1997","Live",15.8,,,,,,,,,,,3,6
"6","321","Bl","1","2009","Live",20.2,,"Live",,,,,,,,,3,6
"6","321","Bl","1","2019","Live",23.8,20.3,,,,,,,,,,3,6
"6","322","Bl","1","1992","Live",34.4,18.3,,,,,1,,,,,2,8
"6","322","Bl","1","1994","Live",35,19.4,"DBH smaller (Double checked)",,,,1,,,,,2,8
"6","322","Bl","1","1997","Live",36.5,20.3,"dying, schoolmarm red foliage",,,,1,,,,,2,8
"6","322","Bl","1","2009","Live",41,,"Live",,,,1,,,,,2,8
"6","322","Bl","1","2019","Live",44.7,23.5,"live, forked",,,,1,,,,,2,8
"6","323","Bl","2","1992","Live",10.9,,,,,,,,,,,3,7
"6","323","Bl","2","1994","Live",11.8,,,,,,,,,,,3,7
"6","323","Bl","2","1997","Live",12.9,,,,,,,,,,,3,7
"6","323","Bl","2","2009","Live",16.4,,"Live",,,,,,,,,3,7
"6","323","Bl","2","2019","Live",19.5,19.6,,,,,,,,,,3,7
"6","324","Sx","2","1992","Live",15.3,10.7,,,,,1,,,,,3,5
"6","324","Sx","2","1994","Live",15.8,11.6,,,,,1,,,,,3,5
"6","324","Sx","2","1997","Live",16.6,12.4,"crook",,,,1,,,,,3,5
"6","324","Sx","2","2009","Live",20.6,,"Live with crook at base",,,,1,,,,,3,5
"6","324","Sx","2","2019","Live",25.2,18.8,,,,,1,,,,,3,5
"6","325","Bl","2","1992","Live",19.9,,,,,1,,2,,,,2,6
"6","325","Bl","2","1994","Live",20.8,,,,,1,,2,,,,2,6
"6","325","Bl","2","1997","Live",21.9,,,,,1,,2,,,,2,6
"6","325","Bl","2","2009","Live",25,,"Live",,,1,,2,,,,2,6
"6","325","Bl","2","2019","Live",27,18.7,,,,1,,2,,,,2,6
"6","326","Bl","2","1992","Live",19.8,,,,,1,,,,,,2,5
"6","326","Bl","2","1994","Live",19.8,,,,,1,,,,,,2,5
"6","326","Bl","2","1997","Live",20.4,,"1.0 Dbh",,,1,,,,,,2,5
"6","326","Bl","2","2009","Live",23.5,,"Live",,,1,,,,,,2,5
"6","326","Bl","2","2019","Live",25.3,21,,,,1,,,,,,2,5
"6","327","Bl","2","1992","Live",15.8,,,,,,,,,,,3,6
"6","327","Bl","2","1994","Live",16.5,,,,,,,,,,,3,6
"6","327","Bl","2","1997","Live",17.2,,,,,,,,,,,3,6
"6","327","Bl","2","2009","Live",19.8,,"Live",,,,,,,,,3,6
"6","327","Bl","2","2019","Live",21.9,19.7,,,,,,,,,,3,6
"6","328","Bl","3","1992","Live",13.7,,,,,,,,,,,3,6
"6","328","Bl","3","1994","Live",14.4,,,,,,,,,,,3,6
"6","328","Bl","3","1997","Live",15.3,,,,,,,,,,,3,6
"6","328","Bl","3","2009","Live",18,,"Live",,,,,,,,,3,6
"6","328","Bl","3","2019","Live",20.4,18.5,,,,,,,,,,3,6
"6","329","Bl","3","1992","Live",21.4,,,,,,,,,,,2,6
"6","329","Bl","3","1994","Live",22.1,,,,,,,,,,,2,6
"6","329","Bl","3","1997","Live",23.8,,,,,,,,,,,2,6
"6","329","Bl","3","2009","Live",29.1,,"Live",,,,,,,,,2,6
"6","329","Bl","3","2019","Live",33.3,21.7,,,,,,,,,,2,6
"6","330","Bl","3","1992","Live",30,,,,,,2,,,,,2,6
"6","330","Bl","3","1994","Live",30.5,,,,,,2,,,,,2,6
"6","330","Bl","3","1997","Live",31,,,,,,2,,,,,2,6
"6","330","Bl","3","2009","Live",34,,"Live",,,,2,,,,,2,6
"6","330","Bl","3","2019","Live",35.9,22.4,,,,,2,,,,,2,6
"6","331","Bl","3","1992","Live",20.9,,,,,,,,,,,2,3
"6","331","Bl","3","1994","Live",21.7,,,,,,,,,,,2,3
"6","331","Bl","3","1997","Live",22.6,,,,,,,,,,,2,3
"6","331","Bl","3","2009","Live",25.8,,"Live",,,,,,,,,2,3
"6","331","Bl","3","2019","Live",28,22.2,,,,,,,,,,2,3
"6","332","Bl","3","1992","Live",21.3,,,,,,1,,,,,2,6
"6","332","Bl","3","1994","Live",21.6,,,,,,1,,,,,2,6
"6","332","Bl","3","1997","Live",22,,"broken top, catface",,,,1,,,,,2,6
"6","332","Bl","3","2009","Live",24.9,,"Live with no broken top or catface",,,,1,,,,,2,6
"6","332","Bl","3","2019","Live",26.3,15.6,,,,,1,,,,,2,6
"6","333","Bl","4","1992","Live",11.8,,,,,,,,,,,3,5
"6","333","Bl","4","1994","Live",12.2,,,,,,,,,,,3,5
"6","333","Bl","4","1997","Live",13,,,,,,,,,,,3,5
"6","333","Bl","4","2009","Live",16.2,,"Live",,,,,,,,,3,5
"6","333","Bl","4","2019","Live",18.8,13.9,,,,,,,,,,3,5
"6","334","Bl","4","1992","Live",19.3,,,,,,,,,,,2,6
"6","334","Bl","4","1994","Live",20.3,,,,,,,,,,,2,6
"6","334","Bl","4","1997","Live",21.2,,,,,,,,,,,2,6
"6","334","Bl","4","2009","Live",24.3,,"Live",,,,,,,,,2,6
"6","334","Bl","4","2019","Live",27,22.7,,,,,,,,,,2,6
"6","335","Bl",,"2019","Live",14.6,12.3,"ADDED MAY 2019",,,,,,,,,,
"6","336","Bl",,"2019","Live",13,10.8,"ADDED MAY 2019",,,,,,,,,,
"6","689","Bl","1","1992","Live",14,,,,,,,,,,,,4
"6","689","Bl","1","1994","Live",14.4,,,,,,,,,,,,4
"6","689","Bl","1","1997","Live",14.6,,"Dbh 1.0m",,,,,,,,,,4
"6","689","Bl","1","2009","Live",15.7,,"Live",,,,,,,,,,4
"6","689","Bl","1","2019","Live",16.6,,,,,,,,,,,,4
"6","690","Bl","1","1992","Live",13.5,,,,,,,,,,,,7
"6","690","Bl","1","1994","Live",13.6,,,,,,,,,,,,7
"6","690","Bl","1","1997","Live",13.9,,,,,,,,,,,,7
"6","690","Bl","1","2009","Live",14.5,,"Live",,,,,,,,,,7
"6","690","Bl","1","2019","Live",15.2,,,,,,,,,,,,7
"6","694","Bl","1","1992","Live",11.1,,"spike1",,,,,,,,,3,7
"6","694","Bl","1","1994","Live",12.2,,,,,,,,,,,3,7
"6","694","Bl","1","1997","Live",12.7,,,,,,,,,,,3,7
"6","694","Bl","1","2009","Live",15,,"Live",,,,,,,,,3,7
"6","694","Bl","1","2019","Live",16.5,15,,,,,,,,,,3,7
"6","696","Bl","1","1992","Live",9.9,,,,,,,,,,,3,6
"6","696","Bl","1","1994","Live",9.9,,,,,,,,,,,3,6
"6","696","Bl","1","1997","Live",10.2,,,,,,,,,,,3,6
"6","696","Bl","1","2009","Live",11.4,,"Live",,,,,,,,,3,6
"6","696","Bl","1","2019","Live",11.4,,,,,,,,,,,3,6
"6","699","Bl","1","2009","Live",9.2,,"Live",,,,,,,,,4,7
"6","699","Bl","1","2019","Live",10.3,,,,,,,,,,,4,7
"6","New","Bl","3","2009","Live",11.9,,"New ingress - live",,,,,,,,,,
"6","New","Bl","3","2009","Live",11,,"New ingress - live",,,,,,,,,,
"7","327","Bl","4","2009","Live",11.8,,"Live",,,,,,,,,4,5
"7","327","Bl","4","2019","Live",14.4,,,,,,,,,,,4,5
"7","328","Bl","2","1997","Live",8.4,,,,,,,,,,,4,6
"7","328","Bl","2","2009","Live",15.1,,"Live",,,,,,,,,4,6
"7","328","Bl","2","2019","Live",20.5,15.3,,,,,,,,,,4,6
"7","333","Bl","1","2009","Live",10.5,,"Live",,,,,,,,,4,4
"7","333","Bl","1","2019","Live",15.2,12.6,,,,,,,,,,4,4
"7","376","Sx","2","1992","Live",16.3,13.7,,,,,,,,,,2,5
"7","376","Sx","2","1994","Live",17.8,13.6,"Species was wrong",,,,,,,,,2,5
"7","376","Sx","2","1997","Live",19.9,,,,,,,,,,,2,5
"7","376","Sx","2","2009","Live",25.1,,"Live",,,,,,,,,2,5
"7","376","Sx","2","2019","Live",29.6,17.9,,,,,,,,,,2,5
"7","378","Bl",,"2019","Live",20.8,13.2,"ADDED 2019",,,,,,,,,,
"7","379","Bl","2","1992","Live",15.1,,,,,,,,,,,3,4
"7","379","Bl","2","1994","Live",16.1,,"DBH over Canker",,,,,,,,,3,4
"7","379","Bl","2","1997","Live",16.7,,,,,,,,,,,3,4
"7","379","Bl","2","2009","Live",20.6,,"Live",,,,,,,,,3,4
"7","379","Bl","2","2019","Live",22.1,17.4,,,,,,,,,,3,4
"7","380","Sx","4","1992","Live",8.6,8.4,,,,,3,,,,,4,4
"7","380","Sx","4","1994","Live",9,8.2,"Broken Top",,,,3,,,,,4,4
"7","380","Sx","4","1997","Live",10.3,8.9,"wrong species Recovered broken top",,,,3,,,,,4,4
"7","380","Sx","4","2009","Live",15.7,,"Live Sx (not Bl)",,,,3,,,,,4,4
"7","380","Sx","4","2019","Live",20.2,15.6,,,,,3,,,,,4,4
"7","382","Bl",,"2019","Live",12.8,10.6,"ADDED 2019",,,,,,,,,,
"7","383","Bl",,"2019","Live",14.4,11.3,"ADDED 2019",,,,,,,,,,
"7","384","Bl",,"2019","Live",14,13.4,"ADDED 2019",,,,,,,,,,
"7","385","Bl","4","2009","Live",11.2,,"Live",,,,,,,,3,4,3
"7","385","Bl","4","2019","Live",16,12.8,,,,,,,,,3,4,3
"7","386","Bl","2","1992","Live",15.5,,"natural",,,,,,,,,3,5
"7","386","Bl","2","1994","Live",15.7,,,,,,,,,,,3,5
"7","386","Bl","2","1997","Live",16.9,,"Gone",,,,,,,,,3,5
"7","386","Bl","2","2009","Live",22.4,,"Live (not gone)",,,,,,,,,3,5
"7","386","Bl","2","2019","Live",25.7,20.7,,,,,,,,,,3,5
"7","414","Bl",,"2019","Live",18,12,"ADDED 2019",,,,,,,,,,
"7","415","Bl","1","1992","Live",10.2,,,,,,1,,,,,3,5
"7","415","Bl","1","1994","Live",10.4,,"LAB",,,,1,,,,,3,5
"7","415","Bl","1","1997","Live",12.2,,,,,,1,,,,,3,5
"7","415","Bl","1","2009","Live",20,,"Live",,,,1,,,,,3,5
"7","415","Bl","1","2019","Live",24.9,17.1,,,,,1,,,,,3,5
"7","416","Bl","1","1992","Live",13.5,,,,,1,3,,,,,3,4
"7","416","Bl","1","1994","Live",14.1,,,,,1,3,,,,,3,4
"7","416","Bl","1","1997","Live",14.8,,,,,1,3,,,,,3,4
"7","416","Bl","1","2009","Live",20.4,,"Live",,,1,3,,,,,3,4
"7","416","Bl","1","2019","Live",23.4,15.5,,,,1,3,,,,,3,4
"7","417","Bl","1","1992","Live",23.3,21.7,,,,1,2,,,,,2,6
"7","417","Bl","1","1994","Live",23.4,21.2,,,,1,2,,,,,2,6
"7","417","Bl","1","1997","Live",24.5,,"Broken top",,,1,2,,,,,2,6
"7","417","Bl","1","2009","Live",27.9,,"Live with good top (1997 DBH error?)",,,1,2,,,,,2,6
"7","417","Bl","1","2019","Live",29.8,19.9,,,,1,2,,,,,2,6
"7","418","Bl","1","1992","Live",8.7,,,,,,3,,,,,4,6
"7","418","Bl","1","1994","Live",9.3,,"LAB",,,,3,,,,,4,6
"7","418","Bl","1","1997","Live",10.9,,"missing",,,,3,,,,,4,6
"7","418","Bl","1","2009","Live",16.6,,"Live (not missing)",,,,3,,,,,4,6
"7","418","Bl","1","2019","Live",20.8,13.2,,,,,3,,,,,4,6
"7","419","Bl","1","2009","Live",11.7,,"Live",,,,,,,,,4,6
"7","419","Bl","1","2019","Live",16,12.5,,,,,,,,,,4,6
"7","420","Bl","1","2009","Live",10.1,,"Live (not missing)",,,,,,,,,4,7
"7","420","Bl","1","2019","Live",11.9,12,,,,,,,,,,4,7
"7","421","Bl","1","2009","Live",9.1,,"Live",,,,,,,,,4,5
"7","421","Bl","1","2019","Live",11.6,,,,,,,,,,,4,5
"7","422","Bl","2","2009","Live",12,,"Live (not gone)",,,,3,,,,,4,3
"7","422","Bl","2","2019","Live",16.4,10.7,,,,,3,,,,,4,3
"7","423","Bl","3","1992","Live",10.3,,,,,,,,,,,3,6
"7","423","Bl","3","1994","Live",10.9,,"LAB",,,,,,,,,3,6
"7","423","Bl","3","1997","Live",13.1,,,,,,,,,,,3,6
"7","423","Bl","3","2009","Live",20,,"Live",,,,,,,,,3,6
"7","423","Bl","3","2019","Live",25.3,19.4,,,,,,,,,,3,6
"7","424","Bl","3","1992","Live",10.4,7.7,,,,,5,1,,,,3,3
"7","424","Bl","3","1994","Live",10.5,8,"Rotten?",,,,5,1,,,,3,3
"7","424","Bl","3","1997","Live",12.1,8.6,,,,,5,1,,,,3,3
"7","424","Bl","3","2009","Live",16.6,,"Live",,,,5,1,,,,3,3
"7","424","Bl","3","2019","Live",19.2,13.8,,,,,5,1,,,,3,3
"7","426","Bl","4","1994","Live",7.6,,,,,,,,,,,4,4
"7","426","Bl","4","1997","Live",8.4,,,,,,,,,,,4,4
"7","426","Bl","4","2009","Live",12.4,,"Live",,,,,,,,,4,4
"7","426","Bl","4","2019","Live",15.3,,,,,,,,,,,4,4
"7","427","Bl","3","1992","Live",10.2,,,,,1,1,,,,,3,8
"7","427","Bl","3","1994","Live",10.9,,,,,1,1,,,,,3,8
"7","427","Bl","3","1997","Live",12,,,,,1,1,,,,,3,8
"7","427","Bl","3","2009","Live",16.1,,"Live",,,1,1,,,,,3,8
"7","427","Bl","3","2019","Live",19.1,14.3,,,,1,1,,,,,3,8
"7","428","Bl","4","1992","Live",11,,,,,,1,,,,,3,3
"7","428","Bl","4","1994","Live",11.2,,,,,,1,,,,,3,3
"7","428","Bl","4","1997","Live",12.3,,,,,,1,,,,,3,3
"7","428","Bl","4","2009","Live",18.1,,"Live",,,,1,,,,,3,3
"7","428","Bl","4","2019","Live",21.7,14.9,,,,,1,,,,,3,3
"7","429","Bl","4","1992","Live",10.1,8.3,,,,,,,,,,3,4
"7","429","Bl","4","1994","Live",10.6,8.6,,,,,,,,,,3,4
"7","429","Bl","4","1997","Live",12.2,8.8,,,,,,,,,,3,4
"7","429","Bl","4","2009","Live",18.4,,"Live",,,,,,,,,3,4
"7","429","Bl","4","2019","Live",22.4,14,,,,,,,,,,3,4
